test_acc,test_f1,test_auc,best_f1,best_auc,best_epoch,fold,model,iter
0.8429752066115702,0.8400540000628777,0.9486815014377915,0.8400540000628777,0.9486815014377915,22.0,,simulated_local_4,31.0
0.8264462809917356,0.8193473193473193,0.953048429524047,,,,,fedavg,31.0
0.859504132231405,0.854294695203786,0.951239873064178,0.854294695203786,0.951239873064178,36.0,,vlocal,32.0
0.8429752066115702,0.8408178414789985,0.9514181010201972,0.8408178414789985,0.9514181010201972,18.0,,simulated_local_0,32.0
0.8429752066115702,0.837744809400681,0.9501286610047518,0.837744809400681,0.9501286610047518,47.0,,simulated_local_1,32.0
0.8429752066115702,0.8342380185275153,0.9518003455834099,0.8342380185275153,0.9518003455834099,19.0,,simulated_local_2,32.0
0.8429752066115702,0.8347065056155963,0.9310088054418039,0.8347065056155963,0.9310088054418039,24.0,,simulated_local_3,32.0
0.8181818181818182,0.8084582229427814,0.9421103948723759,0.8084582229427814,0.9421103948723759,0.0,,simulated_local_4,32.0
0.8512396694214877,0.8436792164064891,0.9519153441288696,,,,,fedavg,32.0
0.859504132231405,0.8571783969087575,0.9531397150419585,0.8571783969087575,0.9531397150419585,24.0,,vlocal,33.0
0.8512396694214877,0.8378769990340237,0.9467484499144908,0.8378769990340237,0.9467484499144908,32.0,,simulated_local_0,33.0
0.8264462809917356,0.8135031635031634,0.9532429825179536,0.8135031635031634,0.9532429825179536,5.0,,simulated_local_1,33.0
0.859504132231405,0.8601115955751419,0.9512539170577153,0.8601115955751419,0.9512539170577153,14.0,,simulated_local_2,33.0
0.8264462809917356,0.8111168419916275,0.9370239430454306,0.8111168419916275,0.9370239430454306,11.0,,simulated_local_3,33.0
0.8429752066115702,0.8358426543019419,0.9529831222632098,0.8358426543019419,0.9529831222632098,4.0,,simulated_local_4,33.0
